"Nom de l'opérateur";"Millésime des données";"Filière";"CODE_REGION";"Catégorie de la consommation";"Code NAF à 2 positions du secteur (NAF rev2 2008)";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison";"Indice de qualité des données (en pourcent)";"Thermosensibilité dans le résidentiel (en kWh/degré-jour)";"Part de la consommation thermosensible dans le résidentiel (en pourcent)";"Nombre d'IRIS masqués"
"texte";"annee";"texte";"entier";"texte";"naf_division";"texte";"texte";"entier";"texte";"nombre";"nombre";"entier"
"n/a";"n/a";"n/a";"s/u";"n/a";"n/a";"n/a";"MWh";"s/u";"n/a";"s/u";"s/u";"s/u"
"OPERATEUR";"ANNEE";"FILIERE";"CODE_REGION";"CODE_CATEGORIE_CONSOMMATION";"CODE_SECTEUR_NAF2";"CODE_GRAND_SECTEUR";"CONSO";"PDL";"INDQUAL";"THERMOR";"PART";"NB_IRIS_MASQUES"
"GRDF";"2018";"G";"53";"ENT";"87";"T";"79126,43108";"121";;;;
"GRDF";"2018";"G";"53";"ENT";"72";"T";"3776,11758";"5";;;;
"GRDF";"2018";"G";"53";"ENT";"43";"I";"13465,61339";"14";;;;
"GRDF";"2018";"G";"53";"ENT";"27";"I";"4309,009";"2";;;;
"GRDF";"2018";"G";"53";"ENT";"94";"T";"41298,67909";"69";;;;
"GRDF";"2018";"G";"53";"ENT";"30";"I";"39656,52035";"7";;;;
"GRDF";"2018";"G";"53";"ENT";"24";"I";"8389,84201";"6";;;;
"GRDF";"2018";"G";"53";"ENT";"15";"I";"1457,63546";"1";;;;
"GRDF";"2018";"G";"53";"ENT";"18";"I";"6867,10157";"6";;;;
"GRDF";"2018";"G";"53";"ENT";"28";"I";"22981,38625";"14";;;;
"GRDF";"2018";"G";"53";"ENT";"49";"T";"16536,40601";"16";;;;
"GRDF";"2018";"G";"53";"ENT";"93";"T";"4775,77352";"5";;;;
"GRDF";"2018";"G";"53";"ENT";"90";"T";"1942,8242";"3";;;;
"GRDF";"2018";"G";"53";"ENT";"52";"T";"7085,89839";"11";;;;
"GRDF";"2018";"G";"53";"ENT";"22";"I";"219475,40181";"199";;;;
"GRDF";"2018";"G";"53";"ENT";"23";"I";"6090,25616";"9";;;;
"GRDF";"2018";"G";"53";"ENT";"01";"A";"250452,7512";"78";;;;
"GRDF";"2018";"G";"53";"ENT";"33";"T";"3500,44863";"5";;;;
"GRDF";"2018";"G";"53";"ENT";"81";"T";"10315,31917";"10";;;;
"GRDF";"2018";"G";"53";"ENT";"95";"T";"1195,6996";"1";;;;
"GRDF";"2018";"G";"53";"ENT";"26";"I";"14533,59235";"8";;;;
"GRDF";"2018";"G";"53";"ENT";"91";"T";"2261,79635";"4";;;;
"GRDF";"2018";"G";"53";"ENT";"46";"T";"310888,98672";"74";;;;
"GRDF";"2018";"G";"53";"ENT";"84";"T";"387657,26772";"543";;;;
"GRDF";"2018";"G";"53";"ENT";"47";"T";"55403,43988";"109";;;;
"GRDF";"2018";"G";"53";"ENT";"64";"T";"78311,20565";"53";;;;
"GRDF";"2018";"G";"53";"ENT";"82";"T";"6890,79688";"7";;;;
"GRDF";"2018";"G";"53";"ENT";"35";"I";"147066,22665";"15";;;;
"GRDF";"2018";"G";"53";"ENT";"25";"I";"100394,40809";"38";;;;
"GRDF";"2018";"G";"53";"ENT";"71";"T";"2691,20886";"7";;;;
"GRDF";"2018";"G";"53";"ENT";"79";"T";"299,78759";"2";;;;
"GRDF";"2018";"G";"53";"ENT";"16";"I";"7040,3456";"6";;;;
"GRDF";"2018";"G";"53";"ENT";;"T";"1870651,03478";"360";;;;
"GRDF";"2018";"G";"53";"ENT";"61";"T";"12283,69576";"18";;;;
"GRDF";"2018";"G";"53";"ENT";"11";"I";"16418,6969";"3";;;;
"GRDF";"2018";"G";"53";"ENT";"08";"I";"73575,17961";"3";;;;
"GRDF";"2018";"G";"53";"ENT";"88";"T";"32401,13448";"70";;;;
"GRDF";"2018";"G";"53";"ENT";"17";"I";"56996,47474";"5";;;;
"GRDF";"2018";"G";"53";"ENT";"36";"T";"6899,79784";"2";;;;
"GRDF";"2018";"G";"53";"ENT";"70";"T";"171968,42548";"64";;;;
"GRDF";"2018";"G";"53";"ENT";"45";"T";"13937,75824";"44";;;;
"GRDF";"2018";"G";"53";"ENT";"66";"T";"5550,31952";"5";;;;
"GRDF";"2018";"G";"53";"ENT";"38";"T";"156305,77207";"8";;;;
"GRDF";"2018";"G";"53";"ENT";"59";"T";"549,26787";"1";;;;
"GRT Gaz";"2018";"G";"53";"ENT";"01";"A";"39279,737735";"1";;;;" 0"
"GRT Gaz";"2018";"G";"53";"ENT";"08";"I";"77282,719238";"2";;;;" 0"
"GRT Gaz";"2018";"G";"53";"ENT";"10";"I";"707215,321071";"13";;;;" 0"
"GRT Gaz";"2018";"G";"53";"ENT";"17";"I";"331748,077454";"3";;;;" 0"
"GRT Gaz";"2018";"G";"53";"ENT";"20";"I";"28391,918509";"2";;;;" 0"
"GRT Gaz";"2018";"G";"53";"ENT";"24";"I";"19870,665923";"1";;;;" 0"
"GRT Gaz";"2018";"G";"53";"ENT";"29";"I";"184214,300709";"1";;;;" 0"
"GRT Gaz";"2018";"G";"53";"ENT";"35";"I";"103073,069245";"2";;;;" 0"
"GRT Gaz";"2018";"G";"53";"ENT";"64";"T";"17100,356606";"1";;;;" 0"
"GRT Gaz";"2018";"G";"53";"ENT";"70";"T";"41889,849504";"1";;;;" 0"
"Veolia eau";"2018";"G";"53";"ENT_PRO";;"I";"8998";"5";"0";;;" 0"
"Veolia eau";"2018";"G";"53";"RES";;"R";"339";"53";"0";;;" 0"
"Veolia eau";"2018";"G";"53";"ENT_PRO";;"T";"717";"14";"0";;;" 0"
"Gascogne Energies Services";"2018";"G";"75";"ENT_PRO";;"A";"2515";"26";"0";;;" 0"
"Gascogne Energies Services";"2018";"G";"75";"ENT_PRO";;"I";"44047";"26";"0";;;" 0"
"Gascogne Energies Services";"2018";"G";"75";"RES";;"R";"24759";"2222";"0";;;" 1"
"Gascogne Energies Services";"2018";"G";"75";"ENT_PRO";;"T";"15460";"106";"0";;;" 0"
"GRDF";"2018";"G";"75";"ENT";;"X";"11281,41321";"206";;;;
"GRDF";"2018";"G";"75";"RES";;"R";"9231053,48199";"738556";;;;
"GRDF";"2018";"G";"75";"ENT";;"A";"61525,6431";"23";;;;
"GRDF";"2018";"G";"75";"PRO";;"T";"1358000,36715";"28825";;;;
"GRDF";"2018";"G";"75";"ENT";;"T";"543677,14719";"443";;;;
"GRDF";"2018";"G";"75";"PRO";;"I";"171811,14315";"2977";;;;
"GRDF";"2018";"G";"75";"ENT";"58";"T";"738,51683";"2";;;;
"GRDF";"2018";"G";"75";"ENT";"42";"I";"24612,27919";"6";;;;
"GRDF";"2018";"G";"75";"ENT";"24";"I";"62994,94606";"7";;;;
"GRDF";"2018";"G";"75";"ENT";"56";"T";"8185,66475";"31";;;;
"GRDF";"2018";"G";"75";"ENT";"20";"I";"70877,65306";"23";;;;
"GRDF";"2018";"G";"75";"ENT";"51";"T";"428,13113";"1";;;;
"GRDF";"2018";"G";"75";"ENT";"61";"T";"3201,54935";"9";;;;
"GRDF";"2018";"G";"75";"ENT";"03";"A";"2884,03588";"3";;;;
"GRDF";"2018";"G";"75";"ENT";"31";"I";"17722,55002";"14";;;;
"GRDF";"2018";"G";"75";"ENT";"11";"I";"136580,88765";"61";;;;
"GRDF";"2018";"G";"75";"ENT";"13";"I";"15465,7496";"10";;;;
"GRDF";"2018";"G";"75";"ENT";"10";"I";"482845,76635";"136";;;;
"GRDF";"2018";"G";"75";"ENT";"68";"T";"149265,11245";"209";;;;
"GRDF";"2018";"G";"75";"ENT";"21";"I";"25593,00391";"4";;;;
"GRDF";"2018";"G";"75";"ENT";"19";"I";"2966,64464";"1";;;;
"GRDF";"2018";"G";"75";"ENT";"96";"T";"66344,86498";"49";;;;
"GRDF";"2018";"G";"75";"ENT";"41";"I";"1085,52275";"3";;;;
"GRDF";"2018";"G";"75";"ENT";"06";"I";"370,54761";"1";;;;
"GRDF";"2018";"G";"75";"ENT";"08";"I";"7029,06949";"2";;;;
"GRDF";"2018";"G";"75";"ENT";"88";"T";"61502,05859";"111";;;;
"GRDF";"2018";"G";"75";"ENT";"17";"I";"47324,07359";"20";;;;
"GRDF";"2018";"G";"75";"ENT";"32";"I";"6672,8269";"5";;;;
"GRDF";"2018";"G";"75";"ENT";"69";"T";"145,38398";"2";;;;
"GRDF";"2018";"G";"75";"ENT";"15";"I";"18967,47855";"13";;;;
"GRDF";"2018";"G";"75";"ENT";"87";"T";"130668,59356";"249";;;;
"GRDF";"2018";"G";"75";"ENT";"72";"T";"9059,61553";"5";;;;
"GRDF";"2018";"G";"75";"ENT";"43";"I";"88451,77549";"117";;;;
"GRDF";"2018";"G";"75";"ENT";"77";"T";"406,71955";"1";;;;
"GRDF";"2018";"G";"75";"ENT";"27";"I";"40303,01112";"20";;;;
"GRDF";"2018";"G";"75";"ENT";"94";"T";"27552,2605";"53";;;;
"GRDF";"2018";"G";"75";"ENT";"36";"T";"5882,17952";"7";;;;
"GRDF";"2018";"G";"75";"ENT";"92";"T";"567,78484";"1";;;;
"GRDF";"2018";"G";"75";"ENT";"18";"I";"19736,20151";"15";;;;
"GRDF";"2018";"G";"75";"ENT";"49";"T";"41685,49197";"52";;;;
"GRDF";"2018";"G";"75";"ENT";"93";"T";"4370,73655";"13";;;;
"GRDF";"2018";"G";"75";"ENT";"90";"T";"3407,30579";"7";;;;
"GRDF";"2018";"G";"75";"ENT";"52";"T";"19839,72597";"19";;;;
"GRDF";"2018";"G";"75";"ENT";"70";"T";"97794,85318";"91";;;;
"GRDF";"2018";"G";"75";"ENT";"22";"I";"84539,95335";"38";;;;
"GRDF";"2018";"G";"75";"ENT";"45";"T";"32372,5123";"87";;;;
"GRDF";"2018";"G";"75";"ENT";"01";"A";"117066,4845";"130";;;;
"GRDF";"2018";"G";"75";"ENT";"62";"T";"869,42974";"2";;;;
"GRDF";"2018";"G";"75";"ENT";"33";"T";"4333,9384";"9";;;;
"GRDF";"2018";"G";"75";"ENT";"81";"T";"31168,89718";"23";;;;
"GRDF";"2018";"G";"75";"ENT";"95";"T";"359,26695";"1";;;;
"GRDF";"2018";"G";"75";"ENT";"26";"I";"10185,74362";"12";;;;
"GRDF";"2018";"G";"75";"ENT";"38";"T";"25536,49958";"10";;;;
"GRDF";"2018";"G";"75";"ENT";"46";"T";"193399,82907";"135";;;;
"GRDF";"2018";"G";"75";"ENT";"84";"T";"575170,60928";"850";;;;
"GRDF";"2018";"G";"75";"ENT";"47";"T";"82731,33887";"166";;;;
"GRDF";"2018";"G";"75";"ENT";"64";"T";"69207,60341";"49";;;;
"GRDF";"2018";"G";"75";"ENT";"82";"T";"16051,5566";"15";;;;
"GRDF";"2018";"G";"75";"ENT";"35";"I";"182364,04554";"104";;;;
"GRDF";"2018";"G";"75";"ENT";"25";"I";"102097,39866";"75";;;;
"GRDF";"2018";"G";"75";"ENT";"71";"T";"4710,30655";"8";;;;
"GRDF";"2018";"G";"75";"ENT";"59";"T";"692,6938";"2";;;;
"GRDF";"2018";"G";"75";"PRO";;"A";"33289,61374";"521";;;;
"GRDF";"2018";"G";"75";"ENT";;"I";"1113320,64899";"174";;;;
"GRDF";"2018";"G";"75";"ENT";"65";"T";"7105,44658";"13";;;;
"GRDF";"2018";"G";"75";"ENT";"85";"T";"236300,45062";"364";;;;
"GRDF";"2018";"G";"75";"ENT";"55";"T";"59510,41744";"106";;;;
"GRDF";"2018";"G";"75";"ENT";"29";"I";"24344,34284";"14";;;;
"GRDF";"2018";"G";"75";"ENT";"14";"I";"3995,013";"8";;;;
"GRDF";"2018";"G";"75";"ENT";"86";"T";"325712,65618";"154";;;;
"GRDF";"2018";"G";"75";"ENT";"30";"I";"58044,42798";"28";;;;
"GRDF";"2018";"G";"75";"ENT";"28";"I";"46025,97452";"32";;;;
"GRDF";"2018";"G";"75";"ENT";"23";"I";"134603,43854";"39";;;;
"GRDF";"2018";"G";"75";"ENT";"66";"T";"1713,33";"5";;;;
"GRDF";"2018";"G";"75";"ENT";"74";"T";"3846,20216";"6";;;;
"GRDF";"2018";"G";"75";"ENT";"91";"T";"4293,21835";"6";;;;
"GRDF";"2018";"G";"75";"ENT";"16";"I";"75705,67763";"30";;;;
"GRT Gaz";"2018";"G";"75";"ENT";"01";"A";"416,673103";"1";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"08";"I";"357,511433";"1";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"10";"I";"65704,176561";"2";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"11";"I";"26494,206026";"5";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"17";"I";"751490,574811";"7";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"20";"I";"299324,273684";"7";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"22";"I";"99035,468735";"2";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"23";"I";"939935,960912";"12";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"24";"I";"47093,615205";"1";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"27";"I";"4044,282563";"1";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"29";"I";"5431,818193";"1";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"35";"I";"2071404,041023";"13";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"46";"T";"4281,191851";"6";;;;" 0"
"GRT Gaz";"2018";"G";"75";"ENT";"68";"T";"393,308132";"1";;;;" 0"
"Regaz Bordeaux";"2018";"G";"75";"ENT_PRO";;"A";"22397";"189";;;;" 0"
"Regaz Bordeaux";"2018";"G";"75";"ENT_PRO";;"I";"608072";"1071";;;;"28"
"Regaz Bordeaux";"2018";"G";"75";"RES";;"R";"2182716";"215891";;;;" 0"
"Regaz Bordeaux";"2018";"G";"75";"ENT_PRO";;"T";"1228001";"6467";;;;" 0"
"Regaz Bordeaux";"2018";"G";"75";"ENT_PRO";;"X";"s";"s";"0";;;" 1"
"Régie Municipale Bazas-Energies";"2018";"G";"75";"ENT_PRO";;"A";"72";"1";"0";;;" 0"
"Régie Municipale Bazas-Energies";"2018";"G";"75";"ENT_PRO";;"I";"27500";"19";"0";;;" 0"
"Régie Municipale Bazas-Energies";"2018";"G";"75";"RES";;"R";"23808";"1713";"0";;;" 0"
"Régie Municipale Bazas-Energies";"2018";"G";"75";"ENT_PRO";;"T";"4177";"48";"0";;;" 1"
"Régie Municipale Bazas-Energies";"2018";"G";"75";"ENT_PRO";;"X";"2207";"7";"0";;;" 0"
"Régie municipale multiservices de La Réole";"2018";"G";"75";"ENT_PRO";;"A";"1301";"4";"0";;;" 0"
"Régie municipale multiservices de La Réole";"2018";"G";"75";"ENT_PRO";;"I";"6370";"27";"0";;;" 0"
"Régie municipale multiservices de La Réole";"2018";"G";"75";"RES";;"R";"21218";"1575";"0";;;" 1"
"Régie municipale multiservices de La Réole";"2018";"G";"75";"ENT_PRO";;"T";"6617";"125";"0";;;" 0"
"Régie municipale multiservices de La Réole";"2018";"G";"75";"ENT_PRO";;"X";"s";"s";"0";;;" 1"
"Séolis";"2018";"G";"75";"ENT_PRO";;"I";"151727";"3";"0";;;" 0"
"Séolis";"2018";"G";"75";"ENT_PRO";;"T";"s";"s";"0";;;" 1"
"Sorégies";"2018";"G";"75";"ENT_PRO";;"A";"715";"2";"0";;;" 0"
"Sorégies";"2018";"G";"75";"ENT_PRO";;"I";"45830";"54";"0";;;" 4"
"Sorégies";"2018";"G";"75";"RES";;"R";"100212";"7365";"0";;;"69"
"Sorégies";"2018";"G";"75";"ENT_PRO";;"T";"78022";"441";"0";;;"27"
"Teréga";"2018";"G";"75";"ENT";"08";"I";"9018,4631976";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"10";"I";"92746,9126296";"3";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"16";"I";"57842,4644064";"2";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"17";"I";"212724,384111";"2";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"20";"I";"302742,2756862";"13";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"21";"I";"6383,4459192";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"22";"I";"215897,2652088";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"23";"I";"755535,7908792";"8";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"24";"I";"14254,2138474";"3";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"25";"I";"4527,8177976";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"26";"I";"322,626654";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"29";"I";"29744,6896404";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"30";"I";"31571,282466";"2";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"35";"I";"685676,2581198";"7";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"33";"T";"13499,1176886";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"37";"T";"82576,6795962";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"38";"T";"40989,7429596";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"46";"T";"68385,1031838";"12";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"52";"T";"7542,7432758";"1";;;;" 0"
"Teréga";"2018";"G";"75";"ENT";"72";"T";"32093,7493572";"1";;;;" 0"
"Energies Services Lannemezan";"2018";"G";"76";"RES";;"R";"25335";"2367";"0";;;" 0"
"Energies Services Lannemezan";"2018";"G";"76";"ENT_PRO";;"T";"26921";"75";"0";;;" 0"
"Energies Services Lavaur";"2018";"G";"76";"ENT_PRO";;"A";"55";"2";"0";;;" 0"
"Energies Services Lavaur";"2018";"G";"76";"ENT_PRO";;"I";"996";"10";"0";;;" 0"
"Energies Services Lavaur";"2018";"G";"76";"RES";;"R";"10792";"1010";"0";;;" 0"
"Energies Services Lavaur";"2018";"G";"76";"ENT_PRO";;"T";"16825";"90";"0";;;" 0"
"Energies Services Lavaur";"2018";"G";"76";"ENT_PRO";;"X";"5592";"38";"0";;;" 0"
"Gascogne Energies Services";"2018";"G";"76";"ENT_PRO";;"A";"5217";"1";"0";;;" 0"
"Gascogne Energies Services";"2018";"G";"76";"RES";;"R";"3800";"327";"0";;;" 0"
"Gascogne Energies Services";"2018";"G";"76";"ENT_PRO";;"T";"360";"12";"0";;;" 0"
"GRDF";"2018";"G";"76";"ENT";;"T";"686814,08315";"628";;;;
"GRDF";"2018";"G";"76";"ENT";;"A";"4849,34453";"5";;;;
"GRDF";"2018";"G";"76";"RES";;"R";"9305618,1217";"849106";;;;
"GRDF";"2018";"G";"76";"PRO";;"T";"1258999,69611";"26199";;;;
"GRDF";"2018";"G";"76";"ENT";;"X";"10641,69281";"253";;;;
"GRDF";"2018";"G";"76";"ENT";"65";"T";"3255,95301";"7";;;;
"GRDF";"2018";"G";"76";"ENT";"42";"I";"4716,5853";"5";;;;
"GRDF";"2018";"G";"76";"ENT";"55";"T";"62820,03781";"143";;;;
"GRDF";"2018";"G";"76";"ENT";"20";"I";"71182,30287";"26";;;;
"GRDF";"2018";"G";"76";"ENT";"50";"T";"156,30847";"1";;;;
"GRDF";"2018";"G";"76";"ENT";"51";"T";"575,30414";"1";;;;
"GRDF";"2018";"G";"76";"ENT";"29";"I";"3690,72746";"8";;;;
"GRDF";"2018";"G";"76";"ENT";"61";"T";"10393,26396";"28";;;;
"GRDF";"2018";"G";"76";"ENT";"03";"A";"4579,15441";"2";;;;
"GRDF";"2018";"G";"76";"ENT";"31";"I";"1189,63793";"3";;;;
"GRDF";"2018";"G";"76";"ENT";"11";"I";"12502,25963";"30";;;;
"GRDF";"2018";"G";"76";"ENT";"13";"I";"19309,36607";"6";;;;
"GRDF";"2018";"G";"76";"ENT";"10";"I";"302054,67068";"131";;;;
"GRDF";"2018";"G";"76";"ENT";"68";"T";"197843,90225";"338";;;;
"GRDF";"2018";"G";"76";"ENT";"21";"I";"3567,46572";"3";;;;
"GRDF";"2018";"G";"76";"ENT";"96";"T";"54233,31226";"37";;;;
"GRDF";"2018";"G";"76";"ENT";"14";"I";"6243,66468";"8";;;;
"GRDF";"2018";"G";"76";"ENT";"60";"T";"232,19822";"2";;;;
"GRDF";"2018";"G";"76";"ENT";"08";"I";"11745,352";"2";;;;
"GRDF";"2018";"G";"76";"ENT";"88";"T";"70790,49136";"102";;;;
"GRDF";"2018";"G";"76";"ENT";"17";"I";"10134,06346";"7";;;;
"GRDF";"2018";"G";"76";"ENT";"86";"T";"317950,21744";"192";;;;
"GRDF";"2018";"G";"76";"ENT";"32";"I";"1589,33927";"2";;;;
"GRDF";"2018";"G";"76";"ENT";"87";"T";"194079,21008";"295";;;;
"GRDF";"2018";"G";"76";"ENT";"72";"T";"21649,75621";"20";;;;
"GRDF";"2018";"G";"76";"ENT";"37";"T";"2646,46626";"1";;;;
"GRDF";"2018";"G";"76";"ENT";"36";"T";"6510,93605";"4";;;;
"GRDF";"2018";"G";"76";"ENT";"92";"T";"582,09471";"1";;;;
"GRDF";"2018";"G";"76";"PRO";;"A";"7191,8221";"155";;;;
"GRDF";"2018";"G";"76";"ENT";"43";"I";"66452,85431";"102";;;;
"GRDF";"2018";"G";"76";"ENT";"30";"I";"43733,56763";"25";;;;
"GRDF";"2018";"G";"76";"ENT";"18";"I";"2994,26835";"5";;;;
"GRDF";"2018";"G";"76";"ENT";"28";"I";"40016,88364";"26";;;;
"GRDF";"2018";"G";"76";"ENT";"49";"T";"121128,09779";"32";;;;
"GRDF";"2018";"G";"76";"ENT";"90";"T";"4859,01356";"10";;;;
"GRDF";"2018";"G";"76";"ENT";"70";"T";"119426,57843";"115";;;;
"GRDF";"2018";"G";"76";"ENT";"22";"I";"34891,26484";"21";;;;
"GRDF";"2018";"G";"76";"ENT";"45";"T";"24401,70629";"78";;;;
"GRDF";"2018";"G";"76";"ENT";"01";"A";"52446,96761";"74";;;;
"GRDF";"2018";"G";"76";"ENT";"33";"T";"18874,73488";"9";;;;
"GRDF";"2018";"G";"76";"ENT";"81";"T";"18674,15648";"20";;;;
"GRDF";"2018";"G";"76";"ENT";"66";"T";"1150,94992";"2";;;;
"GRDF";"2018";"G";"76";"ENT";"99";"T";"452,82215";"1";;;;
"GRDF";"2018";"G";"76";"ENT";"95";"T";"537,42757";"1";;;;
"GRDF";"2018";"G";"76";"ENT";"26";"I";"8564,90586";"6";;;;
"GRDF";"2018";"G";"76";"ENT";"91";"T";"970,67448";"3";;;;
"GRDF";"2018";"G";"76";"ENT";"38";"T";"36467,48691";"13";;;;
"GRDF";"2018";"G";"76";"ENT";"46";"T";"135923,10934";"102";;;;
"GRDF";"2018";"G";"76";"ENT";"84";"T";"566755,63961";"897";;;;
"GRDF";"2018";"G";"76";"ENT";"47";"T";"75589,65719";"164";;;;
"GRDF";"2018";"G";"76";"ENT";"64";"T";"70998,67306";"76";;;;
"GRDF";"2018";"G";"76";"ENT";"35";"I";"93530,44629";"24";;;;
"GRDF";"2018";"G";"76";"ENT";"71";"T";"586,90398";"5";;;;
"GRDF";"2018";"G";"76";"ENT";"98";"T";"296,21186";"1";;;;
"GRDF";"2018";"G";"76";"ENT";"59";"T";"451,4391";"1";;;;
"GRDF";"2018";"G";"76";"ENT";"16";"I";"2989,41849";"4";;;;
"GRDF";"2018";"G";"76";"PRO";;"I";"119904,84987";"2074";;;;
"GRDF";"2018";"G";"76";"ENT";;"I";"894254,55622";"117";;;;
"GRDF";"2018";"G";"76";"ENT";"85";"T";"180690,07791";"296";;;;
"GRDF";"2018";"G";"76";"ENT";"24";"I";"34658,32364";"12";;;;
"GRDF";"2018";"G";"76";"ENT";"56";"T";"6849,76006";"26";;;;
"GRDF";"2018";"G";"76";"ENT";"41";"I";"7186,8976";"5";;;;
"GRDF";"2018";"G";"76";"ENT";"73";"T";"144,11591";"1";;;;
"GRDF";"2018";"G";"76";"ENT";"15";"I";"9503,62666";"10";;;;
"GRDF";"2018";"G";"76";"ENT";"77";"T";"1136,49711";"4";;;;
"GRDF";"2018";"G";"76";"ENT";"27";"I";"9311,47949";"11";;;;
"GRDF";"2018";"G";"76";"ENT";"94";"T";"39769,96373";"92";;;;
"GRDF";"2018";"G";"76";"ENT";"93";"T";"5628,9773";"13";;;;
"GRDF";"2018";"G";"76";"ENT";"52";"T";"13031,67448";"20";;;;
"GRDF";"2018";"G";"76";"ENT";"23";"I";"174158,79098";"35";;;;
"GRDF";"2018";"G";"76";"ENT";"62";"T";"583,65933";"2";;;;
"GRDF";"2018";"G";"76";"ENT";"74";"T";"5979,62343";"16";;;;
"GRDF";"2018";"G";"76";"ENT";"82";"T";"16896,63143";"15";;;;
"GRDF";"2018";"G";"76";"ENT";"25";"I";"94586,28804";"69";;;;
"GRDF";"2018";"G";"76";"ENT";"79";"T";"1095,84183";"1";;;;
"GRT Gaz";"2018";"G";"76";"ENT";"23";"I";"572562,720408";"4";;;;" 0"
"GRT Gaz";"2018";"G";"76";"ENT";"24";"I";"90534,427812";"1";;;;" 0"
"GRT Gaz";"2018";"G";"76";"ENT";"35";"I";"248340,29273";"3";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"16";"I";"609,0283674";"1";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"17";"I";"184934,2340952";"2";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"18";"I";"1171,1410704";"1";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"20";"I";"532978,4944944";"2";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"23";"I";"1051702,3831248";"20";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"24";"I";"20185,2184698";"2";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"25";"I";"115647,0255198";"2";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"30";"I";"23933,009457";"1";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"35";"I";"400158,9030888";"2";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"46";"T";"27161,1338148";"12";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"47";"T";"83757,173922";"1";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"72";"T";"13545,832833";"1";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"82";"T";"0,0721872";"1";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"84";"T";"2484,4688676";"2";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"86";"T";"9343,8279522";"1";;;;" 0"
"Teréga";"2018";"G";"76";"ENT";"94";"T";"36595,7101008";"1";;;;" 0"
"Energie et services de Seyssel";"2018";"G";"84";"ENT_PRO";;"I";"974";"2";"0";;;" 0"
"Energie et services de Seyssel";"2018";"G";"84";"RES";;"R";"6171";"295";"0";;;" 0"
"Energie et services de Seyssel";"2018";"G";"84";"ENT_PRO";;"T";"2521";"3";"0";;;" 0"
"GRDF";"2018";"G";"84";"ENT";;"A";"17038,45479";"12";;;;
"GRDF";"2018";"G";"84";"ENT";;"I";"2527146,66248";"363";;;;
"GRDF";"2018";"G";"84";"RES";;"R";"17833328,06899";"1246061";;;;
"GRDF";"2018";"G";"84";"PRO";;"T";"2709643,85412";"50984";;;;
"GRDF";"2018";"G";"84";"ENT";;"X";"22982,59343";"395";;;;
"GRDF";"2018";"G";"84";"PRO";;"I";"402263,79523";"6662";;;;
"GRDF";"2018";"G";"84";"ENT";"58";"T";"1309,8835";"3";;;;
"GRDF";"2018";"G";"84";"ENT";"65";"T";"21297,895";"32";;;;
